path,label
detections/crops/C3_20251106_190540_trk.png,not_comet
detections/crops/C3_20251106_190541_trk.png,not_comet
detections/crops/C3_20251106_190542_trk.png,not_comet
detections/crops/C3_20251106_190543_trk.png,not_comet
detections/crops/C3_20251106_190544_trk.png,not_comet
detections/crops/C3_20251106_190545_trk.png,not_comet
detections/crops/C3_20251106_190546_trk.png,not_comet
detections/crops/C3_20251106_190547_trk.png,not_comet
detections/crops/C3_20251106_190548_trk.png,not_comet
detections/crops/C3_20251106_190549_trk.png,not_comet
detections/crops/C3_20251106_190550_trk.png,not_comet
detections/crops/C3_20251106_190551_trk.png,not_comet
detections/crops/C3_20251106_190552_trk.png,not_comet
detections/crops/C3_20251106_190553_trk.png,not_comet
detections/crops/C3_20251106_190554_trk.png,not_comet
detections/crops/C3_20251106_190555_trk.png,not_comet
detections/crops/C3_20251106_190556_trk.png,not_comet
detections/crops/C3_20251106_190557_trk.png,not_comet
detections/crops/C3_20251106_190558_trk.png,not_comet
detections/crops/C3_20251106_190559_trk.png,not_comet
detections/crops/C3_20251106_190600_trk.png,not_comet
detections/crops/C3_20251106_190601_trk.png,not_comet
detections/crops/C3_20251106_190602_trk.png,not_comet
detections/crops/C3_20251106_190603_trk.png,not_comet
detections/crops/C3_20251106_190604_trk.png,not_comet
detections/crops/C3_20251106_190605_trk.png,not_comet
detections/crops/C3_20251106_190606_trk.png,not_comet
detections/crops/C3_20251106_190607_trk.png,not_comet
detections/crops/C3_20251106_190608_trk.png,not_comet
detections/crops/lasco_track0_2025-10-31T154800Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T160000Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T161200Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T162400Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T163600Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T164800Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T170000Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T171200Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T172400Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T173600Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T174800Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T180000Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T181200Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T182400Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T183600Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T184800Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T190000Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T191200Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T192400Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T193600Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T194800Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T200000Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T201200Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T202400Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T203600Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T204800Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T210000Z.png,not_comet
detections/crops/lasco_track0_2025-10-31T211200Z.png,not_comet
detections/crops/lasco_track0_2025-11-01T001200Z.png,not_comet
detections/crops/lasco_track0_2025-11-01T002400Z.png,not_comet
detections/crops/lasco_track0_2025-11-01T003600Z.png,not_comet
detections/crops/lasco_track0_2025-11-01T004800Z.png,not_comet
detections/crops/lasco_track0_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track0_20251101_123600.png,not_comet
detections/crops/lasco_track0_20251101_124200.png,not_comet
detections/crops/lasco_track0_20251101_124800.png,not_comet
detections/crops/lasco_track0_20251101_125400.png,not_comet
detections/crops/lasco_track0_20251101_132500.png,not_comet
detections/crops/lasco_track0_20251101_133000.png,not_comet
detections/crops/lasco_track0_20251101_133600.png,not_comet
detections/crops/lasco_track0_20251101_134200.png,not_comet
detections/crops/lasco_track0_20251101_134800.png,not_comet
detections/crops/lasco_track0_20251101_135400.png,not_comet
detections/crops/lasco_track0_20251101_140000.png,not_comet
detections/crops/lasco_track0_20251101_140600.png,not_comet
detections/crops/lasco_track0_20251101_141200.png,not_comet
detections/crops/lasco_track0_20251101_141800.png,not_comet
detections/crops/lasco_track0_20251101_142400.png,not_comet
detections/crops/lasco_track0_20251101_143000.png,not_comet
detections/crops/lasco_track0_20251101_143600.png,not_comet
detections/crops/lasco_track0_20251101_144200.png,not_comet
detections/crops/lasco_track0_20251101_144800.png,not_comet
detections/crops/lasco_track0_20251101_145400.png,not_comet
detections/crops/lasco_track0_20251101_150000.png,not_comet
detections/crops/lasco_track0_20251101_150600.png,not_comet
detections/crops/lasco_track0_20251101_151200.png,not_comet
detections/crops/lasco_track0_20251101_151800.png,not_comet
detections/crops/lasco_track0_20251101_152400.png,not_comet
detections/crops/lasco_track0_20251101_153000.png,not_comet
detections/crops/lasco_track0_20251101_153600.png,not_comet
detections/crops/lasco_track0_20251101_154200.png,not_comet
detections/crops/lasco_track0_20251101_154800.png,not_comet
detections/crops/lasco_track0_20251101_155400.png,not_comet
detections/crops/lasco_track0_20251101_160000.png,not_comet
detections/crops/lasco_track0_20251101_160600.png,not_comet
detections/crops/lasco_track0_20251101_161200.png,not_comet
detections/crops/lasco_track0_20251101_161800.png,not_comet
detections/crops/lasco_track0_20251101_162400.png,not_comet
detections/crops/lasco_track0_20251101_163000.png,not_comet
detections/crops/lasco_track0_20251101_163600.png,not_comet
detections/crops/lasco_track0_20251101_164200.png,not_comet
detections/crops/lasco_track0_20251101_164800.png,not_comet
detections/crops/lasco_track0_20251101_165400.png,not_comet
detections/crops/lasco_track0_20251101_170000.png,not_comet
detections/crops/lasco_track0_20251101_170600.png,not_comet
detections/crops/lasco_track0_20251101_171200.png,not_comet
detections/crops/lasco_track0_20251101_171800.png,not_comet
detections/crops/lasco_track0_20251101_172400.png,not_comet
detections/crops/lasco_track0_20251101_173000.png,not_comet
detections/crops/lasco_track0_20251101_173600.png,not_comet
detections/crops/lasco_track0_20251101_174200.png,not_comet
detections/crops/lasco_track0_20251101_174800.png,not_comet
detections/crops/lasco_track0_20251101_175400.png,not_comet
detections/crops/lasco_track0_20251101_180000.png,not_comet
detections/crops/lasco_track0_20251101_180600.png,not_comet
detections/crops/lasco_track0_20251101_181200.png,not_comet
detections/crops/lasco_track0_20251101_181800.png,not_comet
detections/crops/lasco_track0_20251101_182400.png,not_comet
detections/crops/lasco_track0_20251101_183000.png,not_comet
detections/crops/lasco_track0_20251101_183600.png,not_comet
detections/crops/lasco_track0_20251101_184200.png,not_comet
detections/crops/lasco_track0_20251101_184800.png,not_comet
detections/crops/lasco_track0_20251101_185400.png,not_comet
detections/crops/lasco_track0_20251101_190000.png,not_comet
detections/crops/lasco_track0_20251101_191200.png,not_comet
detections/crops/lasco_track0_20251101_193600.png,not_comet
detections/crops/lasco_track0_20251101_200000.png,not_comet
detections/crops/lasco_track0_20251101_202400.png,not_comet
detections/crops/lasco_track0_20251101_203600.png,not_comet
detections/crops/lasco_track0_20251101_211200.png,not_comet
detections/crops/lasco_track0_20251101_222400.png,not_comet
detections/crops/lasco_track0_20251101_231200.png,not_comet
detections/crops/lasco_track0_20251102_001200.png,not_comet
detections/crops/lasco_track0_20251102_003600.png,not_comet
detections/crops/lasco_track0_20251102_004800.png,not_comet
detections/crops/lasco_track0_20251102_020000.png,not_comet
detections/crops/lasco_track0_20251102_021200.png,not_comet
detections/crops/lasco_track0_20251102_023000.png,not_comet
detections/crops/lasco_track0_20251102_062400.png,not_comet
detections/crops/lasco_track0_20251102_063600.png,not_comet
detections/crops/lasco_track0_20251102_070000.png,not_comet
detections/crops/lasco_track0_20251102_071200.png,not_comet
detections/crops/lasco_track0_20251102_073600.png,not_comet
detections/crops/lasco_track0_20251102_081200.png,not_comet
detections/crops/lasco_track0_20251102_082400.png,not_comet
detections/crops/lasco_track0_20251102_083600.png,not_comet
detections/crops/lasco_track0_20251102_092400.png,not_comet
detections/crops/lasco_track0_20251102_093600.png,not_comet
detections/crops/lasco_track0_20251102_151200.png,not_comet
detections/crops/lasco_track0_20251103_042400.png,not_comet
detections/crops/lasco_track0_20251103_051200.png,not_comet
detections/crops/lasco_track0_20251103_054800.png,not_comet
detections/crops/lasco_track0_20251103_123000.png,not_comet
detections/crops/lasco_track100_2025-11-01T080000Z.png,not_comet
detections/crops/lasco_track101_2025-11-01T080000Z.png,not_comet
detections/crops/lasco_track102_2025-11-01T080000Z.png,not_comet
detections/crops/lasco_track102_2025-11-01T144800Z.png,not_comet
detections/crops/lasco_track103_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track103_2025-11-01T080000Z.png,not_comet
detections/crops/lasco_track103_2025-11-01T112400Z.png,not_comet
detections/crops/lasco_track104_2025-11-01T080000Z.png,not_comet
detections/crops/lasco_track104_2025-11-01T164800Z.png,not_comet
detections/crops/lasco_track105_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track105_2025-11-01T080000Z.png,not_comet
detections/crops/lasco_track105_2025-11-01T112400Z.png,not_comet
detections/crops/lasco_track106_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track106_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track106_2025-11-01T112400Z.png,not_comet
detections/crops/lasco_track106_2025-11-01T164800Z.png,not_comet
detections/crops/lasco_track107_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track108_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track109_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track10_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track10_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track10_2025-11-01T133600Z.png,not_comet
detections/crops/lasco_track10_2025-11-01T163600Z.png,not_comet
detections/crops/lasco_track110_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track110_2025-11-01T143600Z.png,not_comet
detections/crops/lasco_track112_2025-11-01T143600Z.png,not_comet
detections/crops/lasco_track113_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track113_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track114_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track114_2025-11-01T111200Z.png,not_comet
detections/crops/lasco_track115_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track115_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track116_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track116_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track116_2025-11-01T111200Z.png,not_comet
detections/crops/lasco_track117_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track117_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track117_2025-11-01T111200Z.png,not_comet
detections/crops/lasco_track117_2025-11-01T163600Z.png,not_comet
detections/crops/lasco_track118_2025-11-01T074800Z.png,not_comet
detections/crops/lasco_track118_2025-11-01T162400Z.png,not_comet
detections/crops/lasco_track119_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track11_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track120_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track121_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track121_2025-11-01T142400Z.png,not_comet
detections/crops/lasco_track122_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track122_2025-11-01T142400Z.png,not_comet
detections/crops/lasco_track123_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track124_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track126_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track126_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track127_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track127_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track127_2025-11-01T110000Z.png,not_comet
detections/crops/lasco_track127_2025-11-01T162400Z.png,not_comet
detections/crops/lasco_track128_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track128_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track128_2025-11-01T110000Z.png,not_comet
detections/crops/lasco_track129_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track129_2025-11-01T141200Z.png,not_comet
detections/crops/lasco_track12_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track130_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track131_2025-11-01T073600Z.png,not_comet
detections/crops/lasco_track131_2025-11-01T141200Z.png,not_comet
detections/crops/lasco_track132_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track132_2025-11-01T141200Z.png,not_comet
detections/crops/lasco_track133_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track134_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track135_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track135_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track135_2025-11-01T102400Z.png,not_comet
detections/crops/lasco_track136_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track137_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track137_2025-11-01T102400Z.png,not_comet
detections/crops/lasco_track137_2025-11-01T161200Z.png,not_comet
detections/crops/lasco_track138_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track138_2025-11-01T102400Z.png,not_comet
detections/crops/lasco_track139_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track139_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track139_2025-11-01T140000Z.png,not_comet
detections/crops/lasco_track139_2025-11-01T160000Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T174800Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T180000Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T181200Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T182400Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T183600Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T184800Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T190000Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T191200Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T192400Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T193600Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T194800Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T200000Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T201200Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T202400Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T203600Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T204800Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T210000Z.png,not_comet
detections/crops/lasco_track13_2025-10-31T211200Z.png,not_comet
detections/crops/lasco_track13_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track140_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track141_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track141_2025-11-01T140000Z.png,not_comet
detections/crops/lasco_track142_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track142_2025-11-01T140000Z.png,not_comet
detections/crops/lasco_track143_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track145_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track145_2025-11-01T072400Z.png,not_comet
detections/crops/lasco_track146_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track147_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track147_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track148_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track148_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track148_2025-11-01T094800Z.png,not_comet
detections/crops/lasco_track148_2025-11-01T160000Z.png,not_comet
detections/crops/lasco_track149_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track149_2025-11-01T094800Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T192400Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T193600Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T194800Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T200000Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T201200Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T202400Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T203600Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T204800Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T210000Z.png,not_comet
detections/crops/lasco_track14_2025-10-31T211200Z.png,not_comet
detections/crops/lasco_track14_2025-11-01T001200Z.png,not_comet
detections/crops/lasco_track14_2025-11-01T002400Z.png,not_comet
detections/crops/lasco_track14_2025-11-01T003600Z.png,not_comet
detections/crops/lasco_track14_2025-11-01T004800Z.png,not_comet
detections/crops/lasco_track14_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track151_2025-11-01T134800Z.png,not_comet
detections/crops/lasco_track152_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track152_2025-11-01T134800Z.png,not_comet
detections/crops/lasco_track153_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track154_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track155_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track156_2025-11-01T063600Z.png,not_comet
detections/crops/lasco_track156_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track157_2025-11-01T093600Z.png,not_comet
detections/crops/lasco_track158_2025-11-01T063600Z.png,not_comet
detections/crops/lasco_track158_2025-11-01T071200Z.png,not_comet
detections/crops/lasco_track158_2025-11-01T154800Z.png,not_comet
detections/crops/lasco_track159_2025-11-01T063600Z.png,not_comet
detections/crops/lasco_track159_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track159_2025-11-01T093600Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T164800Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T170000Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T171200Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T172400Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T173600Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T174800Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T180000Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T181200Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T182400Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T183600Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T184800Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T190000Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T191200Z.png,not_comet
detections/crops/lasco_track15_2025-10-31T202400Z.png,not_comet
detections/crops/lasco_track15_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track160_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track160_2025-11-01T093600Z.png,not_comet
detections/crops/lasco_track160_2025-11-01T133600Z.png,not_comet
detections/crops/lasco_track161_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track162_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track162_2025-11-01T133600Z.png,not_comet
detections/crops/lasco_track163_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track163_2025-11-01T133600Z.png,not_comet
detections/crops/lasco_track166_2025-11-01T062400Z.png,not_comet
detections/crops/lasco_track166_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track167_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track167_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track168_2025-11-01T062400Z.png,not_comet
detections/crops/lasco_track168_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track169_2025-11-01T062400Z.png,not_comet
detections/crops/lasco_track169_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track169_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track169_2025-11-01T153600Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T164800Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T170000Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T171200Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T172400Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T173600Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T174800Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T180000Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T181200Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T182400Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T183600Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T184800Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T190000Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T191200Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T192400Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T193600Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T194800Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T200000Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T201200Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T202400Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T203600Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T204800Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T210000Z.png,not_comet
detections/crops/lasco_track16_2025-10-31T211200Z.png,not_comet
detections/crops/lasco_track16_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track16_2025-11-01T183600Z.png,not_comet
detections/crops/lasco_track170_2025-11-01T021200Z.png,not_comet
detections/crops/lasco_track170_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track170_2025-11-01T092400Z.png,not_comet
detections/crops/lasco_track170_2025-11-01T152400Z.png,not_comet
detections/crops/lasco_track171_2025-11-01T132500Z.png,not_comet
detections/crops/lasco_track172_2025-11-01T070000Z.png,not_comet
detections/crops/lasco_track173_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track173_2025-11-01T132500Z.png,not_comet
detections/crops/lasco_track174_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track175_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track176_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track177_2025-11-01T021200Z.png,not_comet
detections/crops/lasco_track177_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track178_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track179_2025-11-01T021200Z.png,not_comet
detections/crops/lasco_track179_2025-11-01T152400Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T154800Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T160000Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T161200Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T162400Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T163600Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T164800Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T170000Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T171200Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T172400Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T173600Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T174800Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T180000Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T181200Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T182400Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T183600Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T184800Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T190000Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T191200Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T192400Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T193600Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T194800Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T200000Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T201200Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T202400Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T203600Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T204800Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T210000Z.png,not_comet
detections/crops/lasco_track17_2025-10-31T211200Z.png,not_comet
detections/crops/lasco_track17_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track180_2025-11-01T021200Z.png,not_comet
detections/crops/lasco_track180_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track180_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track180_2025-11-01T124800Z.png,not_comet
detections/crops/lasco_track181_2025-11-01T020000Z.png,not_comet
detections/crops/lasco_track181_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track181_2025-11-01T091200Z.png,not_comet
detections/crops/lasco_track182_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track182_2025-11-01T124800Z.png,not_comet
detections/crops/lasco_track183_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track183_2025-11-01T124800Z.png,not_comet
detections/crops/lasco_track184_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track186_2025-11-01T064800Z.png,not_comet
detections/crops/lasco_track187_2025-11-01T063600Z.png,not_comet
detections/crops/lasco_track188_2025-11-01T020000Z.png,not_comet
detections/crops/lasco_track188_2025-11-01T063600Z.png,not_comet
detections/crops/lasco_track189_2025-11-01T063600Z.png,not_comet
detections/crops/lasco_track189_2025-11-01T151200Z.png,not_comet
detections/crops/lasco_track18_2025-10-31T154800Z.png,not_comet
detections/crops/lasco_track18_2025-10-31T160000Z.png,not_comet
detections/crops/lasco_track18_2025-10-31T161200Z.png,not_comet
detections/crops/lasco_track18_2025-10-31T162400Z.png,not_comet
